student_id,student_name,class_id,sex,dob,email,attendance
STU00307,Touch Sophy,CLS0031,F,2008-05-20,stu00307@school.edu.kh,68.9
STU00308,Saom Seyha,CLS0473,M,2012-10-16,stu00308@school.edu.kh,94.8
STU00309,Saom Chantrea,CLS0028,F,2011-02-17,stu00309@school.edu.kh,97.4
STU00310,Seang Sokun,CLS0294,M,2006-10-11,stu00310@school.edu.kh,60.8
STU00311,Pov Sreypov,CLS0009,F,2008-02-24,stu00311@school.edu.kh,77.1
STU00312,Phan Panha,CLS0130,M,2007-05-25,stu00312@school.edu.kh,82.6
STU00313,Seng Channary,CLS0416,F,2009-11-14,stu00313@school.edu.kh,82.2
STU00314,Meas Sokunmony,CLS0390,F,2014-03-20,stu00314@school.edu.kh,91.2
STU00315,Chhun Phirun,CLS0270,M,2009-01-24,stu00315@school.edu.kh,93.0
STU00316,Lim Kosal,CLS0021,M,2012-02-06,stu00316@school.edu.kh,89.8
STU00317,Doeun Dara,CLS0356,M,2012-07-03,stu00317@school.edu.kh,64.3
STU00318,Vong Dalin,CLS0212,F,2012-06-15,stu00318@school.edu.kh,67.3
STU00319,Prum Chanrith,CLS0010,M,2006-11-06,stu00319@school.edu.kh,66.3
STU00320,Hing Kolab,CLS0123,F,2009-07-23,stu00320@school.edu.kh,70.3
STU00321,Phan Sreymony,CLS0025,F,2008-12-19,stu00321@school.edu.kh,79.8
STU00322,Kuy Menghour,CLS0262,M,2012-01-12,stu00322@school.edu.kh,81.4
STU00323,Seng Nara,CLS0392,M,2012-05-02,stu00323@school.edu.kh,77.7
STU00324,Nhem Sreyleak,CLS0090,F,2011-03-25,stu00324@school.edu.kh,62.1
STU00325,Ear Sreypich,CLS0390,F,2006-06-05,stu00325@school.edu.kh,70.4
STU00326,Mao Phirun,CLS0381,M,2012-05-31,stu00326@school.edu.kh,83.1
STU00327,Sorn Lina,CLS0062,F,2013-01-17,stu00327@school.edu.kh,79.3
STU00328,Kuy Chanreaksmey,CLS0428,M,2010-03-10,stu00328@school.edu.kh,79.4
STU00329,Touch Sophy,CLS0195,F,2014-01-04,stu00329@school.edu.kh,69.3
STU00330,Vong Sokun,CLS0148,M,2012-09-02,stu00330@school.edu.kh,90.5
STU00331,Chea Kolab,CLS0053,F,2012-09-20,stu00331@school.edu.kh,83.8
STU00332,Ith Borann,CLS0344,M,2011-10-12,stu00332@school.edu.kh,92.9
STU00333,Ear Sophy,CLS0430,F,2014-01-21,stu00333@school.edu.kh,80.9
STU00334,Vong Samnang,CLS0372,M,2010-02-21,stu00334@school.edu.kh,74.2
STU00335,Keo Sokha,CLS0013,M,2010-08-23,stu00335@school.edu.kh,83.6
STU00336,Tep Chanreaksmey,CLS0127,M,2009-08-31,stu00336@school.edu.kh,94.0
STU00337,Sar Chanreaksmey,CLS0314,F,2012-04-23,stu00337@school.edu.kh,92.9
STU00338,Doeun Sovann,CLS0272,M,2012-08-20,stu00338@school.edu.kh,93.4
STU00339,Chou Sokun,CLS0243,M,2011-12-24,stu00339@school.edu.kh,85.8
STU00340,Him Sreymom,CLS0428,F,2012-04-03,stu00340@school.edu.kh,92.0
STU00341,Tep Rithy,CLS0484,M,2007-07-01,stu00341@school.edu.kh,72.2
STU00342,Prum Sothea,CLS0410,M,2008-10-17,stu00342@school.edu.kh,65.2
STU00343,Heng Sreyleak,CLS0294,F,2007-11-15,stu00343@school.edu.kh,77.6
STU00344,Mouk Channara,CLS0098,M,2008-07-15,stu00344@school.edu.kh,97.7
STU00345,Keo Sreytouch,CLS0305,F,2012-07-29,stu00345@school.edu.kh,72.5
STU00346,Kong Kolab,CLS0291,F,2009-04-14,stu00346@school.edu.kh,88.2
STU00347,Tep Kunthea,CLS0398,F,2006-10-20,stu00347@school.edu.kh,71.7
STU00348,Khmer Chanpich,CLS0046,F,2012-10-17,stu00348@school.edu.kh,80.8
STU00349,Khem Sovann,CLS0198,M,2007-12-13,stu00349@school.edu.kh,67.6
STU00350,Phat Borann,CLS0104,M,2012-04-11,stu00350@school.edu.kh,82.5
STU00351,Phan Makara,CLS0193,M,2006-07-07,stu00351@school.edu.kh,91.3
STU00352,Meas Chantrea,CLS0333,F,2012-05-01,stu00352@school.edu.kh,86.6
STU00353,Mao Phary,CLS0119,M,2010-04-11,stu00353@school.edu.kh,99.5
STU00354,Touch Phirun,CLS0091,M,2008-02-23,stu00354@school.edu.kh,82.2
STU00355,Ly Leakhena,CLS0083,F,2010-01-16,stu00355@school.edu.kh,90.9
STU00356,Kong Theara,CLS0233,M,2006-09-07,stu00356@school.edu.kh,97.0
STU00357,Ith Sreytouch,CLS0171,F,2011-06-01,stu00357@school.edu.kh,81.2
STU00358,Chou Kimhour,CLS0344,M,2011-07-29,stu00358@school.edu.kh,86.0
STU00359,Touch Kanha,CLS0479,F,2008-01-11,stu00359@school.edu.kh,67.4
STU00360,Chea Bunna,CLS0466,M,2009-07-23,stu00360@school.edu.kh,80.5
STU00361,Pen Sreymom,CLS0024,F,2008-07-19,stu00361@school.edu.kh,83.1
STU00362,Ros Boramey,CLS0493,F,2012-02-22,stu00362@school.edu.kh,78.6
STU00363,Doeun Vatey,CLS0318,M,2007-04-03,stu00363@school.edu.kh,85.3
STU00364,Seang Nara,CLS0206,M,2009-02-03,stu00364@school.edu.kh,98.1
STU00365,Tep Makara,CLS0224,M,2012-07-26,stu00365@school.edu.kh,74.0
STU00366,Chea Sreynit,CLS0171,M,2008-08-20,stu00366@school.edu.kh,98.9
STU00367,Noun Phirun,CLS0179,M,2008-06-15,stu00367@school.edu.kh,72.8
STU00368,Phat Sophy,CLS0095,F,2008-10-20,stu00368@school.edu.kh,82.6
STU00369,Prum Piseth,CLS0078,M,2006-04-08,stu00369@school.edu.kh,97.7
STU00370,Chhun Kimhour,CLS0346,M,2006-12-05,stu00370@school.edu.kh,82.0
STU00371,Mao Samnang,CLS0302,M,2007-11-26,stu00371@school.edu.kh,61.9
STU00372,Saom Leakhena,CLS0459,F,2008-06-27,stu00372@school.edu.kh,87.3
STU00373,Ith Theany,CLS0057,F,2009-12-24,stu00373@school.edu.kh,69.9
STU00374,Ly Piseth,CLS0215,M,2008-11-27,stu00374@school.edu.kh,96.7
STU00375,Ith Reaksmey,CLS0034,F,2013-04-05,stu00375@school.edu.kh,83.3
STU00376,Him Sreynich,CLS0021,F,2013-08-02,stu00376@school.edu.kh,74.0
STU00377,Saom Sovann,CLS0112,M,2010-07-18,stu00377@school.edu.kh,87.5
STU00378,Saom Sokunmony,CLS0056,F,2008-11-01,stu00378@school.edu.kh,92.4
STU00379,Pen Sreymom,CLS0279,F,2013-11-15,stu00379@school.edu.kh,74.7
STU00380,Yem Sreymom,CLS0296,F,2007-01-11,stu00380@school.edu.kh,96.9
STU00381,Saom Pich,CLS0033,F,2007-09-07,stu00381@school.edu.kh,65.5
STU00382,Prum Sokunthyda,CLS0227,F,2011-05-23,stu00382@school.edu.kh,65.1
STU00383,Noun Sreypov,CLS0464,F,2006-07-26,stu00383@school.edu.kh,92.9
STU00384,Lim Phearun,CLS0130,M,2009-05-11,stu00384@school.edu.kh,71.7
STU00385,Meas Seyha,CLS0475,M,2009-01-12,stu00385@school.edu.kh,61.6
STU00386,Pen Sreypov,CLS0289,F,2012-02-19,stu00386@school.edu.kh,76.7
STU00387,Chea Sreyleak,CLS0148,F,2009-06-02,stu00387@school.edu.kh,69.3
STU00388,Mouk Sreyneang,CLS0063,F,2010-03-21,stu00388@school.edu.kh,75.1
STU00389,Ly Kosal,CLS0141,M,2011-10-04,stu00389@school.edu.kh,91.3
STU00390,Ly Piseth,CLS0176,M,2013-03-12,stu00390@school.edu.kh,96.4
STU00391,Ly Sokunthyda,CLS0347,F,2009-01-12,stu00391@school.edu.kh,83.9
STU00392,Chou Seyha,CLS0150,M,2013-05-12,stu00392@school.edu.kh,93.0
STU00393,Kong Dalin,CLS0353,F,2008-12-16,stu00393@school.edu.kh,89.5
STU00394,Hing Sreyleak,CLS0395,F,2007-06-23,stu00394@school.edu.kh,92.2
STU00395,Tep Sreynit,CLS0221,M,2006-04-21,stu00395@school.edu.kh,73.8
STU00396,Prum Vuthy,CLS0189,M,2007-08-09,stu00396@school.edu.kh,68.2
STU00397,Sok Borath,CLS0411,M,2010-04-14,stu00397@school.edu.kh,68.8
STU00398,Oun Sreymony,CLS0474,F,2011-09-15,stu00398@school.edu.kh,88.9
STU00399,Phat Sreymom,CLS0342,F,2008-04-08,stu00399@school.edu.kh,81.8
STU00400,Ros Sreyneang,CLS0092,F,2011-07-08,stu00400@school.edu.kh,94.4
STU00401,Ith Bunna,CLS0304,M,2009-02-10,stu00401@school.edu.kh,61.1
STU00402,Touch Vatey,CLS0260,M,2010-01-14,stu00402@school.edu.kh,81.2
STU00403,Touch Phary,CLS0160,M,2008-01-21,stu00403@school.edu.kh,91.0
STU00404,Kuy Daro,CLS0008,M,2011-01-25,stu00404@school.edu.kh,83.9
STU00405,Nhem Chanrith,CLS0008,M,2011-08-11,stu00405@school.edu.kh,95.0
STU00406,Kong Sokhom,CLS0477,M,2010-06-08,stu00406@school.edu.kh,87.9
STU00407,Kuy Seyha,CLS0415,M,2010-07-20,stu00407@school.edu.kh,94.3
STU00408,Doeun Kolab,CLS0124,F,2011-06-21,stu00408@school.edu.kh,87.0
STU00409,Kuy Sokunthyda,CLS0024,F,2014-01-09,stu00409@school.edu.kh,93.5
STU00410,Meas Sokha,CLS0032,M,2008-07-29,stu00410@school.edu.kh,66.9
STU00411,Seang Sreynit,CLS0410,F,2006-06-08,stu00411@school.edu.kh,62.8
STU00412,Nhem Phearun,CLS0361,M,2008-03-11,stu00412@school.edu.kh,77.1
STU00413,Ly Theara,CLS0292,M,2008-10-25,stu00413@school.edu.kh,70.5
STU00414,Khmer Bopha,CLS0162,F,2010-09-29,stu00414@school.edu.kh,78.8
STU00415,Ros Theara,CLS0112,M,2010-03-20,stu00415@school.edu.kh,92.4
STU00416,Sorn Rithy,CLS0147,M,2007-06-19,stu00416@school.edu.kh,61.5
STU00417,Heng Bunna,CLS0003,M,2011-12-16,stu00417@school.edu.kh,87.8
STU00418,Nhem Borann,CLS0030,M,2010-12-23,stu00418@school.edu.kh,89.4
STU00419,Mao Menghour,CLS0029,M,2013-01-29,stu00419@school.edu.kh,81.6
STU00420,Chou Sophary,CLS0137,F,2012-12-11,stu00420@school.edu.kh,76.2
STU00421,Chhun Seyha,CLS0481,M,2013-12-31,stu00421@school.edu.kh,62.5
STU00422,Mao Sreyleak,CLS0221,F,2008-10-13,stu00422@school.edu.kh,64.7
STU00423,Ith Sreyneang,CLS0406,F,2008-04-05,stu00423@school.edu.kh,74.8
STU00424,Noun Sarath,CLS0239,M,2006-10-20,stu00424@school.edu.kh,65.5
STU00425,Heng Chanrith,CLS0258,M,2009-07-16,stu00425@school.edu.kh,82.8
STU00426,Tep Sreynich,CLS0447,F,2008-04-26,stu00426@school.edu.kh,72.3
STU00427,Sok Thida,CLS0259,M,2008-02-20,stu00427@school.edu.kh,96.4
STU00428,Sok Nara,CLS0085,M,2008-10-09,stu00428@school.edu.kh,90.2
STU00429,Seng Lina,CLS0190,F,2010-06-26,stu00429@school.edu.kh,62.0
STU00430,Phat Phary,CLS0022,M,2014-03-12,stu00430@school.edu.kh,85.9
STU00431,Kuy Channara,CLS0480,M,2011-08-15,stu00431@school.edu.kh,93.9
STU00432,Saom Sothea,CLS0033,M,2010-10-06,stu00432@school.edu.kh,80.8
STU00433,Sok Theara,CLS0088,M,2010-10-16,stu00433@school.edu.kh,69.9
STU00434,Seng Sreyleak,CLS0040,F,2011-07-18,stu00434@school.edu.kh,88.7
STU00435,Vong Vatey,CLS0051,M,2011-05-17,stu00435@school.edu.kh,69.5
STU00436,Ith Sothea,CLS0170,M,2007-01-09,stu00436@school.edu.kh,89.2
STU00437,Tep Nara,CLS0022,M,2009-08-28,stu00437@school.edu.kh,99.6
STU00438,Chan Sokunthea,CLS0414,F,2008-05-05,stu00438@school.edu.kh,86.8
STU00439,Doeun Lina,CLS0458,F,2008-05-27,stu00439@school.edu.kh,83.4
STU00440,Mao Reaksmey,CLS0153,F,2008-12-29,stu00440@school.edu.kh,94.3
STU00441,Vong Sreymony,CLS0021,F,2012-04-26,stu00441@school.edu.kh,87.1
STU00442,Ly Sokha,CLS0129,M,2011-08-13,stu00442@school.edu.kh,77.2
STU00443,Khmer Chanpich,CLS0007,F,2012-05-31,stu00443@school.edu.kh,87.6
STU00444,Seng Sovann,CLS0470,M,2012-04-13,stu00444@school.edu.kh,74.2
STU00445,Seang Leakhena,CLS0220,F,2010-06-10,stu00445@school.edu.kh,95.2
STU00446,Chou Theara,CLS0036,M,2011-06-07,stu00446@school.edu.kh,77.9
STU00447,Khem Kunthea,CLS0475,F,2013-07-09,stu00447@school.edu.kh,62.5
STU00448,Nget Chantha,CLS0094,M,2009-08-27,stu00448@school.edu.kh,75.6
STU00449,Pov Sokun,CLS0146,M,2014-01-27,stu00449@school.edu.kh,79.5
STU00450,Him Panha,CLS0109,M,2006-04-20,stu00450@school.edu.kh,62.1
STU00451,Seng Sreytouch,CLS0257,F,2013-08-23,stu00451@school.edu.kh,85.9
STU00452,Chan Boramey,CLS0338,F,2010-09-04,stu00452@school.edu.kh,66.1
STU00453,Mouk Chantrea,CLS0431,F,2010-12-11,stu00453@school.edu.kh,65.3
STU00454,Pov Sreyneang,CLS0165,F,2007-11-21,stu00454@school.edu.kh,91.9
STU00455,Chou Rithy,CLS0314,M,2010-03-10,stu00455@school.edu.kh,99.4
STU00456,Ith Borath,CLS0327,M,2011-08-31,stu00456@school.edu.kh,67.9
STU00457,Noun Dina,CLS0134,F,2007-09-21,stu00457@school.edu.kh,72.1
STU00458,Keo Sokunthea,CLS0318,F,2008-10-01,stu00458@school.edu.kh,94.0
STU00459,Sok Dina,CLS0304,F,2006-06-06,stu00459@school.edu.kh,78.4
STU00460,Tep Sreynich,CLS0446,F,2011-07-12,stu00460@school.edu.kh,75.5
STU00461,Oun Pich,CLS0345,F,2013-04-23,stu00461@school.edu.kh,72.8
STU00462,Seang Sovann,CLS0440,M,2014-02-15,stu00462@school.edu.kh,63.9
STU00463,Sar Dina,CLS0130,F,2007-10-31,stu00463@school.edu.kh,69.7
STU00464,Tep Phirun,CLS0403,M,2006-07-23,stu00464@school.edu.kh,75.6
STU00465,Kong Nara,CLS0119,M,2013-10-04,stu00465@school.edu.kh,84.9
STU00466,Ros Sokunmony,CLS0082,F,2010-04-19,stu00466@school.edu.kh,65.7
STU00467,Mao Sambath,CLS0033,M,2009-09-24,stu00467@school.edu.kh,91.6
STU00468,Pen Kimhour,CLS0094,M,2010-06-14,stu00468@school.edu.kh,64.6
STU00469,Chea Sophy,CLS0470,F,2009-01-21,stu00469@school.edu.kh,70.3
STU00470,Doeun Channary,CLS0374,F,2012-10-21,stu00470@school.edu.kh,61.9
STU00471,Oun Dalin,CLS0152,F,2011-09-20,stu00471@school.edu.kh,85.5
STU00472,Doeun Sreynit,CLS0295,M,2009-01-25,stu00472@school.edu.kh,88.4
STU00473,Khmer Chanrith,CLS0310,M,2012-04-21,stu00473@school.edu.kh,63.4
STU00474,Chan Kunthea,CLS0109,F,2006-11-30,stu00474@school.edu.kh,85.2
STU00475,Khmer Sreynit,CLS0385,M,2009-05-24,stu00475@school.edu.kh,63.3
STU00476,Nget Chanpich,CLS0072,F,2012-06-20,stu00476@school.edu.kh,64.7
STU00477,Phat Samnang,CLS0112,M,2006-12-04,stu00477@school.edu.kh,66.0
STU00478,Ros Pich,CLS0159,F,2009-06-24,stu00478@school.edu.kh,60.6
STU00479,Noun Dara,CLS0458,M,2010-03-16,stu00479@school.edu.kh,88.6
STU00480,Chhun Sokunthyda,CLS0389,F,2009-01-09,stu00480@school.edu.kh,75.5
STU00481,Chhun Borann,CLS0387,M,2013-05-28,stu00481@school.edu.kh,62.6
STU00482,Seang Sreyla,CLS0434,F,2007-03-31,stu00482@school.edu.kh,73.2
STU00483,Prum Daro,CLS0046,M,2013-05-18,stu00483@school.edu.kh,87.4
STU00484,Doeun Panha,CLS0051,M,2012-03-11,stu00484@school.edu.kh,99.2
STU00485,Chhun Sarath,CLS0378,M,2006-10-06,stu00485@school.edu.kh,95.2
STU00486,Khem Channara,CLS0260,M,2011-11-05,stu00486@school.edu.kh,72.7
STU00487,Phan Socheata,CLS0247,F,2006-05-02,stu00487@school.edu.kh,80.6
STU00488,Noun Bunna,CLS0299,M,2006-10-01,stu00488@school.edu.kh,64.1
STU00489,Phan Kanha,CLS0360,F,2006-05-06,stu00489@school.edu.kh,61.9
STU00490,Noun Sophary,CLS0204,F,2009-12-14,stu00490@school.edu.kh,92.1
STU00491,Chan Vatey,CLS0376,M,2008-10-04,stu00491@school.edu.kh,77.5
STU00492,Chea Channara,CLS0418,M,2007-06-14,stu00492@school.edu.kh,94.5
STU00493,Kong Sreynit,CLS0335,F,2014-02-25,stu00493@school.edu.kh,97.2
STU00494,Ly Chanpich,CLS0267,F,2008-01-24,stu00494@school.edu.kh,72.6
STU00495,Yem Chantrea,CLS0239,F,2012-10-14,stu00495@school.edu.kh,64.8
STU00496,Kong Theany,CLS0286,F,2013-09-09,stu00496@school.edu.kh,88.8
STU00497,Chan Chantrea,CLS0244,F,2006-07-04,stu00497@school.edu.kh,78.8
STU00498,Chan Sreypich,CLS0395,F,2013-12-17,stu00498@school.edu.kh,92.6
STU00499,Saom Phary,CLS0406,M,2013-01-28,stu00499@school.edu.kh,70.0
STU00500,Mao Rathana,CLS0368,M,2011-09-06,stu00500@school.edu.kh,98.2
STU00501,Sorn Chanthy,CLS0248,F,2011-03-05,stu00501@school.edu.kh,81.9
STU00502,Kuy Seyha,CLS0342,M,2009-07-12,stu00502@school.edu.kh,92.7
STU00503,Lim Chanthy,CLS0107,F,2012-04-15,stu00503@school.edu.kh,75.0
STU00504,Lim Nara,CLS0312,M,2007-08-11,stu00504@school.edu.kh,99.0
STU00505,Kong Rith,CLS0344,M,2013-10-12,stu00505@school.edu.kh,87.6
STU00506,Keo Panha,CLS0361,M,2009-01-17,stu00506@school.edu.kh,66.8
STU00507,Touch Sreyleak,CLS0252,F,2012-11-06,stu00507@school.edu.kh,99.1
STU00508,Saom Sothea,CLS0099,M,2008-09-08,stu00508@school.edu.kh,69.6
STU00509,Chan Channara,CLS0312,M,2010-03-02,stu00509@school.edu.kh,69.5
STU00510,Sorn Rathana,CLS0184,M,2011-09-18,stu00510@school.edu.kh,84.7
STU00511,Pen Kimhour,CLS0093,M,2007-03-18,stu00511@school.edu.kh,62.2
STU00512,Tep Vuthy,CLS0018,M,2007-09-23,stu00512@school.edu.kh,97.1
STU00513,Nget Sreynich,CLS0253,F,2008-06-04,stu00513@school.edu.kh,96.8
STU00514,Nhem Rathana,CLS0341,M,2006-06-11,stu00514@school.edu.kh,71.7
STU00515,Ear Dina,CLS0461,F,2007-03-07,stu00515@school.edu.kh,77.9
STU00516,Chea Lina,CLS0469,F,2013-10-15,stu00516@school.edu.kh,99.5
STU00517,Chan Sreyla,CLS0050,F,2014-02-06,stu00517@school.edu.kh,63.1
STU00518,Oun Sreynich,CLS0153,F,2007-09-09,stu00518@school.edu.kh,67.3
STU00519,Lim Kanha,CLS0227,F,2012-05-12,stu00519@school.edu.kh,62.1
STU00520,Ear Reaksmey,CLS0297,F,2013-11-08,stu00520@school.edu.kh,94.6
STU00521,Ros Sokunthyda,CLS0408,F,2009-05-15,stu00521@school.edu.kh,63.2
STU00522,Phan Phary,CLS0042,M,2012-02-11,stu00522@school.edu.kh,78.3
STU00523,Mao Chanreaksmey,CLS0173,F,2007-05-22,stu00523@school.edu.kh,64.4
STU00524,Touch Pich,CLS0229,F,2007-05-24,stu00524@school.edu.kh,79.0
STU00525,Sorn Sreypov,CLS0482,F,2009-07-18,stu00525@school.edu.kh,85.8
STU00526,Oun Sokunthyda,CLS0219,F,2011-05-31,stu00526@school.edu.kh,78.4
STU00527,Sorn Phary,CLS0382,M,2011-03-23,stu00527@school.edu.kh,95.2
STU00528,Phan Kanha,CLS0267,F,2011-04-28,stu00528@school.edu.kh,68.3
STU00529,Chhun Pich,CLS0161,F,2006-12-01,stu00529@school.edu.kh,67.9
STU00530,Doeun Seyha,CLS0360,M,2009-10-12,stu00530@school.edu.kh,83.8
STU00531,Phat Sarath,CLS0186,M,2012-04-07,stu00531@school.edu.kh,75.9
STU00532,Khmer Lina,CLS0224,F,2009-05-25,stu00532@school.edu.kh,96.4
STU00533,Phan Kolab,CLS0255,F,2007-07-17,stu00533@school.edu.kh,75.8
STU00534,Heng Virak,CLS0044,M,2012-08-15,stu00534@school.edu.kh,70.6
STU00535,Seng Seyha,CLS0201,M,2008-12-30,stu00535@school.edu.kh,87.4
STU00536,Mouk Sophary,CLS0253,F,2014-03-15,stu00536@school.edu.kh,95.5
STU00537,Ith Chantrea,CLS0290,F,2006-04-21,stu00537@school.edu.kh,71.5
STU00538,Ear Rith,CLS0453,M,2007-02-19,stu00538@school.edu.kh,77.4
STU00539,Mao Leakhena,CLS0240,F,2010-10-23,stu00539@school.edu.kh,79.0
STU00540,Pov Sokha,CLS0074,M,2008-03-30,stu00540@school.edu.kh,81.1
STU00541,Him Chantha,CLS0142,M,2009-05-10,stu00541@school.edu.kh,67.1
STU00542,Noun Thida,CLS0219,M,2007-12-23,stu00542@school.edu.kh,64.5
STU00543,Ly Lina,CLS0062,F,2008-07-30,stu00543@school.edu.kh,81.2
STU00544,Kong Socheata,CLS0296,F,2007-08-26,stu00544@school.edu.kh,80.6
STU00545,Ear Sreypich,CLS0051,F,2006-04-12,stu00545@school.edu.kh,99.5
STU00546,Khem Sothea,CLS0075,M,2013-12-02,stu00546@school.edu.kh,84.9
STU00547,Noun Makara,CLS0078,M,2009-06-03,stu00547@school.edu.kh,84.5
STU00548,Kuy Pich,CLS0407,F,2011-05-27,stu00548@school.edu.kh,68.3
STU00549,Mouk Thida,CLS0088,M,2006-12-14,stu00549@school.edu.kh,93.3
STU00550,Phan Sreyla,CLS0342,F,2013-05-21,stu00550@school.edu.kh,87.5
STU00551,Saom Sreypich,CLS0347,F,2012-12-25,stu00551@school.edu.kh,60.0
STU00552,Meas Kolab,CLS0152,F,2012-02-26,stu00552@school.edu.kh,84.3
STU00553,Nhem Sreynit,CLS0364,F,2008-05-10,stu00553@school.edu.kh,66.5
STU00554,Meas Nara,CLS0332,M,2013-10-31,stu00554@school.edu.kh,65.5
STU00555,Saom Channara,CLS0046,M,2011-02-11,stu00555@school.edu.kh,92.1
STU00556,Pen Daro,CLS0060,M,2012-10-28,stu00556@school.edu.kh,71.0
STU00557,Noun Virak,CLS0291,M,2012-08-24,stu00557@school.edu.kh,93.2
STU00558,Nhem Sreyleak,CLS0495,F,2011-03-18,stu00558@school.edu.kh,62.9
STU00559,Noun Rith,CLS0255,M,2006-05-28,stu00559@school.edu.kh,90.6
STU00560,Yem Sreyneang,CLS0130,F,2010-04-14,stu00560@school.edu.kh,88.9
STU00561,Vong Chanthy,CLS0381,F,2007-12-21,stu00561@school.edu.kh,97.1
STU00562,Phan Phirun,CLS0315,M,2012-01-21,stu00562@school.edu.kh,73.1
STU00563,Pov Sreymab,CLS0439,F,2013-07-16,stu00563@school.edu.kh,66.2
STU00564,Saom Dalin,CLS0287,F,2011-04-22,stu00564@school.edu.kh,72.9
STU00565,Sorn Sreyla,CLS0310,F,2013-11-07,stu00565@school.edu.kh,98.0
STU00566,Pen Chanreaksmey,CLS0478,F,2006-06-17,stu00566@school.edu.kh,77.0
STU00567,Doeun Chanreaksmey,CLS0358,M,2013-07-10,stu00567@school.edu.kh,66.6
STU00568,Nhem Borann,CLS0135,M,2009-07-13,stu00568@school.edu.kh,89.9
STU00569,Ly Thida,CLS0241,M,2014-02-11,stu00569@school.edu.kh,90.1
STU00570,Mouk Dina,CLS0027,F,2008-10-27,stu00570@school.edu.kh,69.6
STU00571,Doeun Sokun,CLS0467,M,2006-08-10,stu00571@school.edu.kh,91.5
STU00572,Keo Sreymony,CLS0444,F,2010-03-03,stu00572@school.edu.kh,81.6
STU00573,Nhem Sophal,CLS0259,M,2006-10-21,stu00573@school.edu.kh,95.9
STU00574,Chan Vatey,CLS0092,M,2006-06-11,stu00574@school.edu.kh,61.9
STU00575,Phan Sreynich,CLS0045,F,2006-07-02,stu00575@school.edu.kh,78.4
STU00576,Kuy Channara,CLS0221,M,2008-10-04,stu00576@school.edu.kh,92.3
STU00577,Mao Sambath,CLS0151,M,2006-10-06,stu00577@school.edu.kh,87.6
STU00578,Pov Sreyla,CLS0463,F,2010-08-18,stu00578@school.edu.kh,89.6
STU00579,Pen Pich,CLS0089,F,2008-08-04,stu00579@school.edu.kh,64.0
STU00580,Touch Sreypich,CLS0478,F,2008-02-25,stu00580@school.edu.kh,84.8
STU00581,Mouk Leakhena,CLS0447,F,2012-05-09,stu00581@school.edu.kh,66.9
STU00582,Hing Kimhour,CLS0085,M,2008-02-02,stu00582@school.edu.kh,73.4
STU00583,Ith Kunthea,CLS0140,F,2011-09-19,stu00583@school.edu.kh,69.1
STU00584,Him Sokunmony,CLS0145,F,2007-08-09,stu00584@school.edu.kh,75.8
STU00585,Mao Panha,CLS0211,M,2009-05-24,stu00585@school.edu.kh,87.0
STU00586,Lim Kimhour,CLS0166,M,2011-02-01,stu00586@school.edu.kh,87.0
STU00587,Chhun Sreyleak,CLS0026,F,2012-06-02,stu00587@school.edu.kh,75.3
STU00588,Keo Sreypov,CLS0151,F,2012-04-09,stu00588@school.edu.kh,65.3
STU00589,Prum Sokunthyda,CLS0262,F,2006-09-12,stu00589@school.edu.kh,93.2
STU00590,Doeun Sothea,CLS0308,M,2012-02-07,stu00590@school.edu.kh,72.9
STU00591,Yem Chanpich,CLS0069,F,2007-09-03,stu00591@school.edu.kh,69.6
STU00592,Touch Sreypich,CLS0247,F,2013-07-18,stu00592@school.edu.kh,61.0
STU00593,Hing Phearun,CLS0457,M,2009-11-04,stu00593@school.edu.kh,64.3
STU00594,Chou Sokunthea,CLS0436,F,2008-02-05,stu00594@school.edu.kh,87.2
STU00595,Sorn Seyha,CLS0458,M,2008-11-12,stu00595@school.edu.kh,93.7
STU00596,Seang Sarath,CLS0472,M,2010-02-18,stu00596@school.edu.kh,93.9
STU00597,Heng Sambath,CLS0248,M,2012-01-09,stu00597@school.edu.kh,88.3
STU00598,Tep Sokunthyda,CLS0386,F,2009-11-07,stu00598@school.edu.kh,78.1
STU00599,Nhem Rathana,CLS0213,M,2009-06-29,stu00599@school.edu.kh,90.9
STU00600,Sar Samnang,CLS0370,M,2008-02-05,stu00600@school.edu.kh,60.7
STU00601,Sok Makara,CLS0271,M,2008-07-07,stu00601@school.edu.kh,98.7
STU00602,Pen Sambath,CLS0456,M,2011-12-15,stu00602@school.edu.kh,73.4
STU00603,Keo Chanreaksmey,CLS0227,M,2009-08-26,stu00603@school.edu.kh,75.4
STU00604,Keo Sothea,CLS0282,M,2008-10-29,stu00604@school.edu.kh,89.7
STU00605,Nget Sreymom,CLS0047,F,2011-02-17,stu00605@school.edu.kh,60.7
STU00606,Seang Chanreaksmey,CLS0018,F,2011-07-19,stu00606@school.edu.kh,99.0
STU00607,Lim Dina,CLS0344,F,2011-09-21,stu00607@school.edu.kh,70.5
STU00608,Meas Makara,CLS0102,M,2012-07-29,stu00608@school.edu.kh,95.6
STU00609,Doeun Sokunthea,CLS0168,F,2010-10-30,stu00609@school.edu.kh,77.5
STU00610,Ith Dalin,CLS0230,F,2009-08-27,stu00610@school.edu.kh,87.2
STU00611,Nget Menghour,CLS0081,M,2013-03-23,stu00611@school.edu.kh,81.4
STU00612,Yem Rith,CLS0175,M,2013-11-24,stu00612@school.edu.kh,62.4
